mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		1	43	5
1	1	0	3/4	4/4	2	1	1/8	1/8	1		1	55	3
1	1	0	3/4	4/4	1	2	1/8	1/8	1		5	59	1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		2	62	0
1	1	1/8	7/8	4/4	2	1	1/8	1/8	1		3	57	4
1	1	1/8	7/8	4/4	1	2	1/8	1/8	1		0	60	2
2	2	0	0	4/4	2	2	1/4	1/4	1		1	55	20
2	2	0	0	4/4	2	1	1/4	1/4	1		5	59	15
2	2	0	0	4/4	1	2	1/4	1/4	1		2	62	10
2	2	0	0	4/4	1	1	1/4	1/4	1		1	67	6
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	21
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	16
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	11
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	7
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	17
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	22
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	12
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	8
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	23
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	18
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	13
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	9
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	19
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66	14
3	3	0	0	4/4	2	2	1/8	1/8	1		5	47	38
3	3	0	0	4/4	2	1	1/4	1/4	1		5	59	32
3	3	0	0	4/4	1	2	1/4	1/4	1		1	67	28
3	3	0	0	4/4	1	1	3/8	1/4	3/2		2	74	24
3	3	1/8	1/8	4/4	2	2	1/8	1/8	1		0	48	39
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	40
3	3	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	33
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	29
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	34
3	3	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	25
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	41
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	35
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	30
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	26
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	42
3	3	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	36
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	31
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	27
3	3	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	37
4	4	0	0	4/4	2	2	1/4	1/4	1		2	50	58
4	4	0	0	4/4	2	1	1/4	1/4	1		3	57	54
4	4	0	0	4/4	1	2	1/4	1/4	1		6	66	48
4	4	0	0	4/4	1	1	1/4	1/4	1		2	74	43
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	59
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	55
4	4	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	49
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	44
4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	60
